module,user_type_name,member_type,member_name,dim,bounds,active
columndatatype,column_nitrogen_flux,real,anaerobic_frac,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,potential_immob_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,actual_immob_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,sminn_to_plant_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,supplement_to_sminn_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,gross_nmin_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,net_nmin_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,dwt_slash_nflux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,dwt_conv_nflux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,dwt_prod10n_gain,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,dwt_prod100n_gain,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,dwt_crop_productn_gain,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,dwt_nloss,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,wood_harvestn,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,dwt_frootn_to_litr_met_n,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,dwt_frootn_to_litr_cel_n,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,dwt_frootn_to_litr_lig_n,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,dwt_livecrootn_to_cwdn,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,dwt_deadcrootn_to_cwdn,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_nit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_denit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,smin_no3_leached_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,smin_no3_leached,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,smin_nh4_leached,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,smin_no3_runoff_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,smin_no3_runoff,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_soi_flx,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,smin_nh4_runoff,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,pot_f_nit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,pot_f_nit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,pot_f_denit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,pot_f_denit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,actual_immob_no3_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,actual_immob_nh4_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,smin_no3_to_plant_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,smin_nh4_to_plant_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_nit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_denit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,n2_n2o_ratio_denit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_n2o_denit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_n2o_denit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_n2o_nit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_n2o_nit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,sminn_no3_input_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,sminn_nh4_input_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,sminn_nh4_input,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,sminn_no3_input,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,sminn_input,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,bgc_npool_inputs,2,"(begc:endc,ndecomp_pools)",False
columndatatype,column_nitrogen_flux,real,smin_no3_massdens_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,soil_bulkdensity,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,k_nitr_t_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,k_nitr_ph_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,k_nitr_h2o_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,k_nitr_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,wfps_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_denit_base_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,diffus,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,ratio_k1,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,ratio_no3_co2,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,soil_co2_prod,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,fr_wfps,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,fmax_denit_carbonsubstrate_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,fmax_denit_nitrate_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,phenology_n_to_litr_met_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,phenology_n_to_litr_cel_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,phenology_n_to_litr_lig_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,gap_mortality_n_to_litr_met_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,gap_mortality_n_to_litr_cel_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,gap_mortality_n_to_litr_lig_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,gap_mortality_n_to_cwdn,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,fire_mortality_n_to_cwdn,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,harvest_n_to_litr_met_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,harvest_n_to_litr_cel_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,harvest_n_to_litr_lig_n,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,harvest_n_to_cwdn,2,"(begc:endc, 1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,plant_ndemand,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,plant_ndemand_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_ngas_decomp_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_ngas_nitri_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_ngas_denit_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_n2o_soil_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_n2_soil_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,f_ngas_decomp,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_ngas_nitri,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_ngas_denit,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_n2o_soil,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,f_n2_soil,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,externaln_to_decomp_delta,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,no3_net_transport_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,nh4_net_transport_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_nitrogen_flux,real,col_plant_ndemand_vr,2,"(begc:endc,1:nlevdecomp)",False
columndatatype,column_nitrogen_flux,real,col_plant_nh4demand_vr,2,"(begc:endc,1:nlevdecomp)",False
columndatatype,column_nitrogen_flux,real,col_plant_no3demand_vr,2,"(begc:endc,1:nlevdecomp)",False
columndatatype,column_nitrogen_flux,real,plant_n_uptake_flux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,soil_n_immob_flux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,soil_n_immob_flux_vr,2,"(begc:endc,1:nlevdecomp)",False
columndatatype,column_nitrogen_flux,real,soil_n_grossmin_flux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,actual_immob_no3,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,actual_immob_nh4,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,smin_no3_to_plant,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,smin_nh4_to_plant,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,plant_to_litter_nflux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,plant_to_cwd_nflux,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,plant_n_to_cwdn,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,bgc_npool_ext_inputs_vr,3,"(begc:endc,1:nlevdecomp_full,ndecomp_pools                )",False
columndatatype,column_nitrogen_flux,real,bgc_npool_ext_loss_vr,3,"(begc:endc,1:nlevdecomp_full,ndecomp_pools                )",False
columndatatype,column_nitrogen_flux,real,decomp_cascade_ntransfer_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_cascade_transitions)",False
columndatatype,column_nitrogen_flux,real,decomp_cascade_sminn_flux_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_cascade_transitions)",False
columndatatype,column_nitrogen_flux,real,m_decomp_npools_to_fire_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools              )",False
columndatatype,column_nitrogen_flux,real,decomp_cascade_ntransfer,2,"(begc:endc,1:ndecomp_cascade_transitions                  )",False
columndatatype,column_nitrogen_flux,real,decomp_cascade_sminn_flux,2,"(begc:endc,1:ndecomp_cascade_transitions                  )",False
columndatatype,column_nitrogen_flux,real,m_decomp_npools_to_fire,2,"(begc:endc,1:ndecomp_pools                                )",False
columndatatype,column_nitrogen_flux,real,decomp_npools_erode,2,"(begc:endc,1:ndecomp_pools                                )",False
columndatatype,column_nitrogen_flux,real,decomp_npools_deposit,2,"(begc:endc,1:ndecomp_pools                                )",False
columndatatype,column_nitrogen_flux,real,decomp_npools_yield,2,"(begc:endc,1:ndecomp_pools                                )",False
columndatatype,column_nitrogen_flux,real,decomp_npools_yield_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools              )",False
columndatatype,column_nitrogen_flux,real,sminn_to_denit_decomp_cascade_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_cascade_transitions)",False
columndatatype,column_nitrogen_flux,real,sminn_to_denit_decomp_cascade,2,"(begc:endc,1:ndecomp_cascade_transitions                  )",False
columndatatype,column_nitrogen_flux,real,sminn_to_denit_excess_vr,2,"(begc:endc,1:nlevdecomp_full                              )",False
columndatatype,column_nitrogen_flux,real,sminn_to_denit_excess,1,(begc:endc                                                ),False
columndatatype,column_nitrogen_flux,real,sminn_leached_vr,2,"(begc:endc,1:nlevdecomp_full                              )",False
columndatatype,column_nitrogen_flux,real,sminn_leached,1,(begc:endc                                                ),False
columndatatype,column_nitrogen_flux,real,decomp_npools_leached,2,"(begc:endc,1:ndecomp_pools                                )",False
columndatatype,column_nitrogen_flux,real,decomp_npools_transport_tendency,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools              )",False
columndatatype,column_nitrogen_flux,real,decomp_npools_sourcesink,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools              )",False
columndatatype,column_nitrogen_flux,real,externaln_to_decomp_npools,3,"(begc:endc,1:nlevdecomp_full, 1:ndecomp_pools             )",False
columndatatype,column_nitrogen_flux,real,pmnf_decomp_cascade,3,"(begc:endc,1:nlevdecomp,1:ndecomp_cascade_transitions     )",False
columndatatype,column_nitrogen_flux,real,manure_tan_appl,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_appl,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_grz,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_mix,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_barns,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,fert_n_appl,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,otherfert_n_appl,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_transf,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_barns,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_stores,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_grz,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_manure_app,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_fert,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_otherfert,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,nh3_total,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_no3_to_soil,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,fert_no3_to_soil,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_nh4_to_soil,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,fert_nh4_to_soil,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_nh4_runoff,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,fert_nh4_runoff,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_to_sminn,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,synthfert_n_to_sminn,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,manure_n_total,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,fan_totnin,1,(begc:endc),False
columndatatype,column_nitrogen_flux,real,fan_totnout,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,pdep_to_sminp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,fert_p_to_sminp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,hrv_deadstemp_to_prod10p,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,hrv_deadstemp_to_prod100p,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,hrv_cropp_to_prod1p,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,sminp_to_plant,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,potential_immob_p,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,actual_immob_p,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,gross_pmin,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,net_pmin,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,supplement_to_sminp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,prod1p_loss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,prod10p_loss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,prod100p_loss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,product_ploss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,pinputs,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,poutputs,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,fire_ploss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,fire_decomp_ploss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,fire_ploss_p2c,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,som_p_leached,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,somp_erode,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,somp_deposit,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,somp_yield,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,labilep_erode,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,labilep_deposit,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,labilep_yield,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,secondp_erode,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,secondp_deposit,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,secondp_yield,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,occlp_erode,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,occlp_deposit,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,occlp_yield,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,primp_erode,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,primp_deposit,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,primp_yield,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,m_p_to_litr_met_fire,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,m_p_to_litr_cel_fire,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,m_p_to_litr_lig_fire,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,potential_immob_p_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,actual_immob_p_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,sminp_to_plant_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,net_mineralization_p_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,supplement_to_sminp_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,gross_pmin_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,net_pmin_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,biochem_pmin_to_ecosysp_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,biochem_pmin_ppools_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools)",False
columndatatype,column_phosphorus_flux,real,biochem_pmin_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,biochem_pmin,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,biochem_pmin_to_plant,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_slash_pflux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_conv_pflux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_prod10p_gain,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_prod100p_gain,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_crop_productp_gain,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_ploss,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,wood_harvestp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,dwt_frootp_to_litr_met_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,dwt_frootp_to_litr_cel_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,dwt_frootp_to_litr_lig_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,dwt_livecrootp_to_cwdp,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,dwt_deadcrootp_to_cwdp,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,decomp_cascade_ptransfer_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_cascade_transitions )",False
columndatatype,column_phosphorus_flux,real,decomp_cascade_sminp_flux_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_cascade_transitions )",False
columndatatype,column_phosphorus_flux,real,m_decomp_ppools_to_fire_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools               )",False
columndatatype,column_phosphorus_flux,real,decomp_cascade_ptransfer,2,"(begc:endc,1:ndecomp_cascade_transitions                   )",False
columndatatype,column_phosphorus_flux,real,decomp_cascade_sminp_flux,2,"(begc:endc,1:ndecomp_cascade_transitions                   )",False
columndatatype,column_phosphorus_flux,real,m_decomp_ppools_to_fire,2,"(begc:endc,1:ndecomp_pools )",False
columndatatype,column_phosphorus_flux,real,phenology_p_to_litr_met_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,phenology_p_to_litr_cel_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,phenology_p_to_litr_lig_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,gap_mortality_p_to_litr_met_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,gap_mortality_p_to_litr_cel_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,gap_mortality_p_to_litr_lig_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,gap_mortality_p_to_cwdp,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,fire_mortality_p_to_cwdp,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,harvest_p_to_litr_met_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,harvest_p_to_litr_cel_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,harvest_p_to_litr_lig_p,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,harvest_p_to_cwdp,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,primp_to_labilep_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,primp_to_labilep,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,labilep_to_secondp_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,labilep_to_secondp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,secondp_to_labilep_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,secondp_to_labilep,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,secondp_to_occlp_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,secondp_to_occlp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,sminp_leached_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,sminp_leached,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,sminp_runoff,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,som_p_runoff,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,decomp_ppools_leached,2,"(begc:endc,1:ndecomp_pools  )",False
columndatatype,column_phosphorus_flux,real,decomp_ppools_transport_tendency,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools           )",False
columndatatype,column_phosphorus_flux,real,decomp_ppools_sourcesink,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools           )",False
columndatatype,column_phosphorus_flux,real,labilep_yield_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,secondp_yield_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,occlp_yield_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,primp_yield_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,decomp_ppools_erode,2,"(begc:endc,1:ndecomp_pools)",False
columndatatype,column_phosphorus_flux,real,decomp_ppools_deposit,2,"(begc:endc,1:ndecomp_pools)",False
columndatatype,column_phosphorus_flux,real,decomp_ppools_yield,2,"(begc:endc,1:ndecomp_pools)",False
columndatatype,column_phosphorus_flux,real,decomp_ppools_yield_vr,3,"(begc:endc,1:nlevdecomp_full,1:ndecomp_pools           )",False
columndatatype,column_phosphorus_flux,real,adsorb_to_labilep_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,desorb_to_solutionp_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,adsorb_to_labilep,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,desorb_to_solutionp,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,pmpf_decomp_cascade,3,"(begc:endc,1:nlevdecomp,1:ndecomp_cascade_transitions  )",False
columndatatype,column_phosphorus_flux,real,plant_p_uptake_flux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,soil_p_immob_flux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,soil_p_immob_flux_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,soil_p_grossmin_flux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,smin_p_to_plant,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,plant_to_litter_pflux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,plant_to_cwd_pflux,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,plant_pdemand,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,plant_pdemand_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,col_plant_pdemand_vr,2,"(begc:endc,1:nlevdecomp)",False
columndatatype,column_phosphorus_flux,real,externalp_to_decomp_ppools,3,"(begc:endc,1:nlevdecomp_full, 1:ndecomp_pools          )",False
columndatatype,column_phosphorus_flux,real,externalp_to_decomp_delta,1,(begc:endc),False
columndatatype,column_phosphorus_flux,real,sminp_net_transport_vr,2,"(begc:endc,1:nlevdecomp_full)",False
columndatatype,column_phosphorus_flux,real,sminp_net_transport_delta,1,(begc:endc),False
cndecompcascadecontype,decomp_cascade_type,character,cascade_step_name,1,(1:ndecomp_cascade_transitions),False
